Ano,Mes,Categoria,INV Dolar,INV
2017,8,DETERGENTE LIQUIDO,12689.45,7327188.80
2017,8,ROPA USADA,12642.38,7299710.00
2017,8,CASINOS,12536.72,7238978.36
2017,8,MUEBLES DE COCINA,12390.92,7154750.07
2017,8,ZAPATOS OTROS,12292.52,7098176.18
2017,8,TENNIS,12262.50,7080612.72
2017,8,LIBRERIAS,12146.27,7013550.07
2017,8,SOPAS INSTANTANEAS,11993.63,6925717.59
2017,8,OLLAS,11914.54,6880000.00
2017,8,FIESTAS PATRONALES,11912.27,6878391.33
2017,8,DESODORANTES FAMIL,11789.54,6807500.00
2017,8,TARJETAS CRED MARC,11680.00,6744265.60
2017,8,NIGHT CLUB,11658.68,6732000.00
2017,8,MAQUINARIA,11476.43,6626811.28
2017,8,MADERAS,11342.61,6549371.74
2017,8,AUTOLAVADO,11256.70,6500000.00
2017,8,GASOLINERAS,11243.04,6491908.10
2017,8,GRUPOS MUSICALES,11164.53,6446500.08
2017,8,ABOGADOS,11147.26,6436525.46
2017,8,TV LED,11048.49,6379623.41
2017,8,PROD LACTEOS OTROS,10996.51,6349483.31
2017,8,BICICLETAS,10882.94,6284000.00
2017,8,SEGUROS AUTOMOVILE,10665.29,6158645.29
2017,8,PAPAS TOSTADAS,10636.01,6141395.31
2017,8,LABORATORIOS CLINI,10589.95,6114504.86
2017,8,PANALES NINOS,10213.85,5897673.98
2017,8,MENSAJERIA,10203.02,5891666.33
2017,8,ENVIOS DE DINERO,9857.01,5691333.60
2017,8,TURISMO,9631.88,5561668.08
2017,8,SOFTWARE,9615.92,5552344.08
2017,8,PASTAS ALIMENTICIA,9517.98,5495920.96
2017,8,ACEITES PARA COCIN,9313.94,5377990.33
2017,8,PERFUMES,9218.38,5322901.50
2017,8,ROPA INTIMA MUJER,9163.14,5290980.67
2017,8,TORTILLAS,9141.88,5278704.60
2017,8,CAFE INSTANTANEO,9070.23,5237330.50
2017,8,CONTRA IMPOTENCIA,9040.58,5220333.27
2017,8,KINDER,8958.53,5172820.88
2017,8,LLANTAS,8840.92,5105100.00
2017,8,PAQUETERIA,8745.07,5049711.43
2017,8,HERRAMIENTAS,8613.80,4973961.83
2017,8,EQUIPO MEDICO,8611.16,4972000.00
2017,8,BIENES RAICES PLAY,8565.88,4946130.00
2017,8,BATERIAS DE AUTOS,8526.74,4923433.21
2017,8,TIENDAS DE BODAS,8485.21,4899250.00
2017,8,DISCOTECAS,8474.70,4893249.80
2017,8,FRIJOLES ENLATADOS,8431.25,4868372.32
2017,8,PISOS,8404.08,4852693.36
2017,8,LICORES CREMAS,8388.90,4844000.07
2017,8,TRANSPORTES,8376.73,4836907.18
2017,8,COLADOS,8215.12,4743566.00
2017,8,CEMENTO,7910.14,4567547.51
2017,8,FUMIGADORAS,7741.62,4469999.58
2017,8,PUESTOS DE BOLSA,7734.21,4465600.00
2017,8,ANTIPANALITIS,7682.22,4436130.00
2017,8,MOTELES,7615.72,4397500.00
2017,8,TIENDAS DE BEBES,7149.04,4128000.00
2017,8,ACCESORIOS IMPRESO,7063.66,4078714.00
2017,8,COURIER,6912.32,3991549.01
2017,8,PAPEL HIGIENICO,6894.54,3981157.00
2017,8,ESCUELAS INFORMATI,6853.71,3957600.00
2017,8,TUBERIA,6800.00,3926456.00
2017,8,CANCHAS DEPORTIVAS,6607.11,3815323.00
2017,8,TE (BOLSA-POLVO),6512.83,3760625.06
2017,8,TIENDAS DE REGALOS,6451.42,3725161.68
2017,8,ORTOPEDICAS,6278.28,3625241.84
2017,8,BOLSAS,6273.72,3622550.00
2017,8,ALIMENTOS ANIMALES,6093.41,3518355.00
2017,8,GANADERIAS,6011.90,3471500.00
2017,8,UNIVERSIDAD EXTRAN,6000.00,3464520.00
2017,8,TARJETAS DEBITO,5975.69,3450666.26
2017,8,SMS RELIGIOSO,5916.55,3415499.89
2017,8,HELADOS,5530.60,3193476.66
2017,8,TV PANTALLAS,5440.00,3141164.80
2017,8,ESCUELAS SUPERACIO,5380.00,3106519.60
2017,8,HELADERIAS,5318.37,3070937.00
2017,8,EMPRESAS DISEN.WEB,5316.18,3069720.00
2017,8,OTROS LICORES,5306.91,3064335.32
2017,8,WHISKY,5260.00,3037229.20
2017,8,CENTROS ADELGAZANT,5237.08,3024000.00
2017,8,BEBIDAS NATURALES,5214.56,3010975.69
2017,8,VENTAS POR CATALOG,4971.49,2870647.34
2017,8,EDULCORANTES,4682.69,2703953.48
2017,8,PAYASOS,4585.97,2648000.00
2017,8,CREDITO EMPRESARIA,4528.77,2615000.00
2017,8,TIENDAS DELICATESS,4486.47,2590580.00
2017,8,CIRUJANOS PLASTICO,4363.21,2519286.00
2017,8,DECORACION,4293.23,2479000.00
2017,8,VETERINARIAS,4289.39,2476775.99
2017,8,PIZZERIAS,4180.60,2414000.14
2017,8,MACROBIOTICAS,4102.03,2368533.41
2017,8,FISIOTERAPEUTAS,4025.68,2324500.00
2017,8,POLLO,4018.37,2320386.82
2017,8,MIEL,3983.14,2300000.00
2017,8,FOTOCOPIADORAS,3950.59,2281250.22
2017,8,REVESTIMIENTOS,3945.14,2278000.00
2017,8,TRAJES DE BANO,3945.14,2278000.00
2017,8,JABON INTIMO FEMEN,3923.49,2265505.91
2017,8,QUIROPRACTICOS,3879.80,2240284.00
2017,8,AUTOS COMPACTOS,3865.46,2232481.20
2017,8,TOALLAS SANITARIAS,3776.50,2180627.03
2017,8,VIDRIOS,3688.05,2129551.66
2017,8,REST MARISCOS,3663.64,2115506.49
2017,8,CASAS PREFABRICADA,3600.36,2079000.00
2017,8,NASAL,3500.00,2020970.00
2017,8,ACERO,3400.00,1963228.00
2017,8,MANI,3368.62,1945200.00
2017,8,CEMENTERIOS,3313.98,1913597.79
2017,8,LICORERAS,3263.20,1884333.34
2017,8,TALLER DE MOTOS,3256.16,1880000.00
2017,8,CUENTA CORRIENTE,3200.00,1847744.00
2017,8,FONDOS DE INVERSION,3200.00,1847744.00
2017,8,REDES,3200.00,1847744.00
2017,8,TRANSPORTE MARITIM,3200.00,1847744.00
2017,8,TALLERES,3157.84,1823436.30
2017,8,TRANSPORTE PUBLICO,3154.08,1821166.74
2017,8,ARQUITECTOS,3091.56,1785000.00
2017,8,CERAS PARA AUTOS,3040.96,1755833.19
2017,8,TRACTORES,3000.00,1732260.00
2017,8,TIENDAS INSTR MUSI,2959.35,1708809.01
2017,8,CRIADEROS ANIMALES,2951.04,1704000.00
2017,8,TIENDAS DE FIESTAS,2922.30,1687500.00
2017,8,CATERING SERVICE,2870.25,1657415.00
2017,8,CINTAS ADHESIVAS,2857.80,1650000.00
2017,8,SERVICIOS TELEFONI,2792.42,1612500.00
2017,8,HERRAMIENTAS MANUA,2727.00,1574624.34
2017,8,BRONCEADORES,2720.00,1570582.40
2017,8,SERVIDORES,2703.92,1561292.00
2017,8,CLOROS,2691.28,1554000.00
2017,8,ARTE,2501.10,1444166.67
2017,8,MONTACARGAS,2500.00,1443550.00
2017,8,MATERIAL ESCRITORIO Y PAPELERIA,2488.28,1436800.00
2017,8,CANOAS,2390.16,1380000.00
2017,8,HOGAR DE ANCIANOS,2344.93,1354000.00
2017,8,MUSEOS,2329.72,1345227.20
2017,8,SEGUROS GASTOS MED,2263.04,1306666.56
2017,8,INMOBILIARIA VIVIE,2224.85,1284674.09
2017,8,QUIMICOS,2202.28,1271753.41
2017,8,TOS,2162.08,1248493.39
2017,8,CREMAS FACIALES,2125.00,1227017.50
2017,8,LINEA DEPORTIVA,2123.46,1226153.33
2017,8,DESINFECTANTES,2069.57,1195000.00
2017,8,ZONA FRANCA,2057.66,1188130.00
2017,8,ESTRENIMIENTO,1996.75,1152968.59
2017,8,NOCLASIFICADOS,1955.00,1128856.10
2017,8,CLINICAS OFTALMOLO,1902.80,1098710.00
2017,8,BODEGAS,1900.00,1097098.00
2017,8,UPS,1900.00,1097098.00
2017,8,TIENDA ROPA INTIMA,1778.04,1026666.74
2017,8,CLINICAS PIE,1734.34,1001452.39
2017,8,AUTOS FAMILIARES,1714.68,990000.00
2017,8,ALIMENTOS PREPARAD,1650.00,952743.00
2017,8,GOTAS OFTALMICAS,1616.40,933333.40
2017,8,EQUIPO EMPRESARIAL,1615.00,932533.30
2017,8,HIGIENE PERSONAL,1580.03,912366.60
2017,8,MAQUILLAJE,1500.00,866130.00
2017,8,ADEREZOS,1434.51,828333.31
2017,8,ANTIMICOTICOS,1410.22,814333.33
2017,8,CONDONES,1400.00,808388.00
2017,8,PROYECTORES,1396.21,806250.00
2017,8,MASA,1385.12,799806.04
2017,8,POLLERIAS,1363.77,787500.09
2017,8,REFRESCOS DE TE,1356.40,783215.66
2017,8,PESCADO,1326.53,766000.00
2017,8,GAS,1298.88,750000.00
2017,8,COMPUTADORAS,1272.92,734999.98
2017,8,DIET COLAS,1255.50,725000.00
2017,8,NAVIERAS,1250.00,721775.00
2017,8,COCINAS,1248.00,720620.16
2017,8,VACUNAS,1218.75,703730.62
2017,8,ESCUELAS COMERCIAL,1151.97,665166.67
2017,8,ANTIHISTAMINICOS,1080.00,623613.60
2017,8,CEREALES FAMILIARE,1000.00,577420.00
2017,8,FAST FOOD ORIENTAL,1000.00,577420.00
2017,8,HAMBURGUESERIA,936.00,540465.12
2017,8,SAL,883.32,510000.00
2017,8,LECHE LIQUIDA,822.61,475000.00
2017,8,EDITORIALES,810.50,468000.00
2017,8,ANTIMICOTICOS VAGI,799.52,461666.66
2017,8,AUTODECORACION,787.93,455000.00
2017,8,IMPRESORAS,779.40,450000.00
2017,8,BLOQUES,752.38,434457.00
2017,8,TECHOS,743.39,429250.00
2017,8,REPUESTOS MOTOS,692.76,399999.96
2017,8,PANADERIAS,677.79,391378.32
2017,8,LECHE EVAPORADA,607.58,350840.40
2017,8,TIENDAS DE PINTURA,605.54,349657.00
2017,8,LOSA SANITARIA,537.00,310074.52
2017,8,SASTRERIAS,503.10,290500.00
2017,8,SERVICIOS LIMPIEZA,498.72,288000.00
2017,8,ENLATADOS VERDURAS,486.04,280666.66
2017,8,ACEITES DE OLIVA,483.21,279000.00
2017,8,LINEA DE ROPA,428.60,247500.00
2017,8,CONFITES,423.86,244750.00
2017,8,QUESOS,420.00,242516.40
2017,8,TIENDAS LUBRICANTE,404.08,233333.36
2017,8,AGUARDIENTE,379.80,219314.00
2017,8,ROMANAS,379.80,219314.00
2017,8,ESCUELAS BAILE,360.00,207871.20
2017,8,PARAGUERIAS,360.00,207871.20
2017,8,BANCA PAGOS SERVIC,350.00,202097.00
2017,8,SALA DE FIESTAS,304.80,176000.00
2017,8,KETCHUP,280.00,161677.59
2017,8,HUEVOS,266.10,153657.00
2017,8,DEPORTES,189.90,109657.00
2017,8,TIENDAS EMBARAZADA,189.90,109657.00
2017,8,LIN.AEREAS INTERNA,187.92,108500.00
2017,8,VIVEROS,175.27,101200.00
2017,8,HONGOS,76.20,44000.00
2017,8,ADUANAS,62.36,36000.00
2017,8,ENCOMIENDAS,32.90,19000.00
2017,8,REFRIGERADORAS,0.00,0.00
2017,9,PROGRAMACION,15847389.70,9098453337.48
2017,9,ESTADO,2946002.95,1691396180.07
2017,9,CINES,1293862.97,742847143.21
2017,9,SUPERMERCADOS,1158862.25,665341616.84
2017,9,EVENTOS,1012155.10,581109958.06
2017,9,OPERADORES MOV FUL,900208.54,516839218.95
2017,9,TIENDAS DEPARTAMEN,826341.01,474431724.10
2017,9,MINISTERIOS,731425.86,419935052.11
2017,9,TELEVISION CABLE,681077.78,391031972.21
2017,9,CAMPANAS BIEN SOCI,612823.67,351840193.29
2017,9,VARIOS,608185.36,349178125.55
2017,9,SITIOS,596991.06,342751510.70
2017,9,BANCA ELECTR CNCPT,590809.53,339202829.63
2017,9,FUNDACIONES,571078.71,327873382.95
2017,9,CREMAS CUERPO MANO,547663.03,314429966.66
2017,9,TRATAMIENTO CABELL,542232.13,311311532.34
2017,9,TARJETAS CREDITO,538784.05,309334189.79
2017,9,ADMINISTRATIVOS,530745.42,304716911.73
2017,9,SERVICIOS BANCARIO,518686.02,297794993.02
2017,9,FAST FOOD HAMBURGU,487383.56,279821969.85
2017,9,CONCIERTOS,457300.08,262551127.48
2017,9,MEDICAMENTOS,443612.62,254691244.73
2017,9,COOPERATIVAS,428348.88,245928536.91
2017,9,DIARIOS,422496.77,242567988.78
2017,9,UNIVERSIDAD PRIVAD,391629.48,224846874.30
2017,9,AZAR,379871.99,218095931.10
2017,9,SKIN CARE,373693.05,214548333.33
2017,9,SITIOS DE COMPRAS,360189.85,206795417.50
2017,9,CHAMPU TRADICIONAL,341472.69,196049400.07
2017,9,FERRETERIAS,341083.71,195826625.86
2017,9,ASOCIACIONES,325829.01,187069393.53
2017,9,AGENCIAS DE VIAJES,324994.20,186588834.35
2017,9,PINTURAS,308491.10,177114551.48
2017,9,ONG,284355.56,163257705.32
2017,9,DESODORANTES FEMEN,271922.32,156118506.14
2017,9,AUTOS TODOTERRENO,268647.88,154240150.30
2017,9,PUBLICIDAD COOPERA,266193.25,152828608.41
2017,9,REPUESTOS,260120.98,149345972.18
2017,9,PRODS CONTRA ACNE,258218.54,148251000.00
2017,9,AUTOS (MULTICATEGORIA),255709.71,146811161.98
2017,9,VIVIENDA,251344.48,144304507.82
2017,9,RESTAURANTES,234517.42,134642949.11
2017,9,SEGUROS,228194.56,131014484.26
2017,9,CLI Y PROF SALUD,226005.70,129756773.73
2017,9,FAST FOOD POLLO,224358.92,128810505.87
2017,9,INDUSTRIAS,216077.71,124058301.50
2017,9,CLUBES DE FUTBOL,213600.58,122634786.61
2017,9,CREDITO OTROS,205354.19,117899579.12
2017,9,TEATROS,197885.69,113612251.92
2017,9,RADIOEMISORAS,197140.83,113186345.03
2017,9,ANALGESICOS,196831.21,113007579.68
2017,9,EXPOSICIONES,190953.56,109632337.42
2017,9,HOTELES DE PLAYA,187842.00,107848298.86
2017,9,AUTOS USADOS,187579.11,107695468.13
2017,9,GASEOSOS COLAS,181381.98,104137202.47
2017,9,PREPARADOS LECHE,174230.06,100030368.67
2017,9,MAT.CONSTRUCCION,170771.65,98045204.35
2017,9,APPS,169196.83,97141404.04
2017,9,GASEOSOS SABORES,162488.67,93289475.49
2017,9,DESODORANTES CABAL,159911.43,91809769.20
2017,9,ESCUELAS COCINA,155690.48,89386580.11
2017,9,INSECTICIDAS,150262.88,86270300.00
2017,9,REVISTAS,149178.43,85647778.91
2017,9,ANTIGRIPALES ADULT,148111.77,85034882.89
2017,9,SMS ENTRETENIMIENT,147889.50,84907000.00
2017,9,SUPLEMENTO ADULTOS,145800.03,83708262.58
2017,9,OPTICAS,145522.30,83548806.61
2017,9,ANTIHEMORROIDES,145064.74,83286000.00
2017,9,MUNICIPALIDADES,143331.25,82292224.15
2017,9,FAST FOOD TACO,141094.63,81006657.52
2017,9,BOUTIQUE,140116.73,80445841.97
2017,9,HOTELES OTROS,139173.13,79902859.40
2017,9,HIGIENE HOGAR,136802.50,78542273.02
2017,9,DESODORANTE AMBIEN,128344.00,73685857.01
2017,9,CUENTA DE AHORRO,127835.23,73394726.47
2017,9,DIVERSIONES,127736.74,73337280.18
2017,9,TARJETAS CRED AFIL,122291.52,70211230.00
2017,9,TRANSPORTE PUBLICO,121716.94,69881648.92
2017,9,LIN.AEREAS OTRAS,112295.18,64472452.69
2017,9,MAYONESA,111045.53,63754950.49
2017,9,CELULARES,108044.04,62031600.80
2017,9,FAST FOOD SANDWICH,103408.32,59369935.67
2017,9,TALLER AUTOMOTRIZ,103346.53,59334787.49
2017,9,JUGOS,103201.40,59251052.10
2017,9,EMPRESAS,101634.09,58351531.54
2017,9,BIENES RAICES,101303.17,58161592.50
2017,9,SMS PREMIOS,101053.68,58017982.54
2017,9,MOTOS,100761.91,57850207.90
2017,9,COLEGIOS (BACHILLE,97620.53,56046838.46
2017,9,CANALES TELEVISION,96838.22,55597718.34
2017,9,BEBES GENERICO,96633.11,55479847.00
2017,9,AUTOS SEDANES,94961.32,54520413.15
2017,9,CHAMPU MEDICADO,94857.44,54460400.00
2017,9,MUTUALES,93855.57,53886495.29
2017,9,LIBROS,93539.19,53703952.76
2017,9,UNIVERSIDAD ESTATA,92326.83,53008514.82
2017,9,ENERGIA,89769.91,51540399.03
2017,9,ESCUELAS IDIOMAS,88449.89,50781796.01
2017,9,CONTRADROGAS,88148.12,50609312.72
2017,9,CLINICAS DENTALES,87327.34,50137228.75
2017,9,PERROS COMIDA,86865.41,49873154.42
2017,9,SEMINARIOS,85251.22,48945478.91
2017,9,CONSTRUCTORAS,84586.48,48563539.45
2017,9,VEHICULOS,84350.75,48429157.74
2017,9,POLITICA,83105.44,47713312.16
2017,9,FINANCIERAS,82220.60,47205162.04
2017,9,GIMNASIOS,82150.45,47165366.64
2017,9,CAFE,79485.86,45635268.61
2017,9,FUNERARIAS,78579.51,45115820.01
2017,9,LOTES,78515.62,45078212.97
2017,9,AGENCIA PUBLICIDAD,78188.12,44890984.10
2017,9,MUEBLERIAS,77912.34,44731879.93
2017,9,FAST FOOD CASUAL,77515.38,44503886.88
2017,9,CREDITO PERSONAL,76915.58,44159109.18
2017,9,CENTROS ESTETICA,75846.79,43546194.34
2017,9,CAMARAS (ASOC),75163.96,43154107.25
2017,9,ANTIACIDOS,73990.03,42480034.48
2017,9,AZUCAR,71853.92,41254013.03
2017,9,CHOCOLATES,70789.06,40642132.74
2017,9,CERVEZA,70772.17,40632440.41
2017,9,VITAMINA C,70662.34,40569333.50
2017,9,JOYERIAS,70618.52,40544287.04
2017,9,RELIGION,69028.32,39630942.18
2017,9,BEBIDAS DE CHOCOLA,68490.82,39322633.52
2017,9,QUITAMANCHAS,68249.44,39184200.00
2017,9,CREDITO VIVIENDA,68058.52,39074479.12
2017,9,SERVICIOS PYMES,67696.51,38866530.30
2017,9,PARAUNIVERSIT PRIV,67156.04,38556613.73
2017,9,TIENDA ROPA CASUAL,66690.58,38289228.33
2017,9,SALSA PARA COCINAR,65981.49,37881980.60
2017,9,FARMACIAS,63455.85,36431834.15
2017,9,NUTRICIONISTAS,62507.26,35887220.46
2017,9,ANTICARDIACOS,62116.51,35663000.00
2017,9,EDULCORANTES,61493.08,35304990.72
2017,9,REPELENTE ESPACIAL,61064.81,35059133.34
2017,9,CENTROS COMERCIALE,60431.93,34695715.83
2017,9,TELECOMUNICACIONES,59992.94,34444567.03
2017,9,LUBRICANTES,59343.71,34071344.24
2017,9,ORTOPEDICAS,59201.61,33989493.29
2017,9,DISTRIBUIDORAS,58757.16,33734440.71
2017,9,BARES,58451.37,33559097.20
2017,9,CONDIMENTOS,57282.98,32887883.37
2017,9,HOTELES DE PRIMERA,57224.59,32854169.76
2017,9,CREDITO PRENDARIO,57022.75,32738500.00
2017,9,CONSOMES,56394.04,32377491.62
2017,9,CONTRA OBESIDAD,55859.08,32070338.43
2017,9,BANCA INTERNACIONA,55598.33,31920668.78
2017,9,DESODORANTE SANITA,55544.57,31889800.00
2017,9,PENSIONES,53922.05,30958200.94
2017,9,HOSPITALES,52938.56,30393564.30
2017,9,TIENDAS ELECTRODOM,52859.51,30348919.18
2017,9,COLADOS,52514.66,30150203.90
2017,9,SUAVIZANTES,52366.84,30065282.00
2017,9,PROTECTORES FEMENI,51433.30,29529600.03
2017,9,REVISION TEC VEHIC,50335.02,28899499.77
2017,9,TELEVENTAS,49473.14,28404000.00
2017,9,HOSTING Y OTROS,49352.38,28335665.46
2017,9,AUTOS COMPACTOS,49280.54,28294174.11
2017,9,FAST FOOD PIZZA,47982.32,27548059.37
2017,9,ARROZ,47578.89,27317556.16
2017,9,SUPLEMENTO NINOS,47306.17,27159833.33
2017,9,IMPRENTAS,46419.17,26650455.70
2017,9,MAQUINA DEPORTES,46366.15,26620226.70
2017,9,ZAPATERIAS,45813.12,26303130.24
2017,9,FIESTAS PATRONALES,45523.19,26136266.04
2017,9,FUEGOS ARTIFICIALE,44796.10,25718234.20
2017,9,RON,44345.96,25460346.75
2017,9,EQUIPO INDUSTRIAL,43994.48,25258252.18
2017,9,ASPIRADORAS,43564.99,25012000.00
2017,9,ALMACENES,43520.05,24986497.82
2017,9,ACEITES PARA COCIN,43268.70,24841735.80
2017,9,ANTIMICOTICOS VAGI,43102.74,24746600.00
2017,9,REPELENTE DE PIEL,42785.36,24564300.00
2017,9,CONSULTORIAS,42359.20,24319923.34
2017,9,CENTROS SERV AUTOM,41774.18,23983832.04
2017,9,ANTIMICOTICOS,41286.35,23703800.00
2017,9,RASURADORAS,40618.27,23320294.00
2017,9,REFRESCOS EN POLVO,39715.22,22801766.67
2017,9,NASAL,39630.34,22753000.00
2017,9,VITAMINA ADULTOS,39392.42,22616400.00
2017,9,TIENDAS CONVENIENC,39251.53,22535471.77
2017,9,BANCA IMAGEN,39018.54,22401733.80
2017,9,TIENDAS DE JUGUETE,38825.48,22291195.05
2017,9,REFRESCOS,38680.84,22207973.64
2017,9,BEBIDAS PREP CON A,38036.16,21837697.92
2017,9,TARJETAS DEBITO,36910.68,21191799.63
2017,9,LIMPIADORES,36014.05,20676778.81
2017,9,DISCOMOVILES,34873.19,20021203.53
2017,9,CENTROS REH. DROGA,34734.33,19942000.00
2017,9,OTROS MEDIOS COMUN,34115.17,19586573.74
2017,9,CUCHILLERIA,33957.40,19496000.00
2017,9,RINSE,33845.54,19431700.00
2017,9,ALIMENTOS (OTROS),33780.53,19394505.67
2017,9,ELECTRICIDAD,33743.21,19373054.66
2017,9,OFICENTRO,33226.95,19076593.27
2017,9,REST MEXICANO,32899.83,18889020.12
2017,9,SINDICATOS,32759.42,18808158.43
2017,9,TIENDAS DE LLANTAS,32746.10,18800278.72
2017,9,SNACKS,32364.11,18581540.64
2017,9,AGUA PURA,32266.80,18524936.70
2017,9,CAMIONES,31543.78,18110311.00
2017,9,AUTOS DE LUJO,31118.90,17866437.85
2017,9,AUTOS TODOTER LUJO,30181.55,17328134.50
2017,9,COLEGIOS PRIVADOS,29994.62,17220787.01
2017,9,ATUN,29840.11,17131442.62
2017,9,ABOGADOS,29656.53,17026713.59
2017,9,ORGANISMOS INTERNA,29555.18,16968446.31
2017,9,FRUTAS,29320.46,16833814.00
2017,9,TIENDA DEPORTIVA,29267.26,16802776.45
2017,9,SOFTWARE,29239.22,16787184.25
2017,9,ANTICONCEPTIVOS,29128.00,16723258.60
2017,9,HOTEL PLAYA EXTRAN,28692.75,16473615.80
2017,9,COLCHONES,28013.68,16083405.29
2017,9,SERVICIOS AMBULANC,27996.70,16074252.17
2017,9,AIRE ACONDICIONADO,27482.10,15778301.70
2017,9,ANTIDIARREICOS,26980.26,15490200.00
2017,9,HARINAS,26701.02,15329833.33
2017,9,CASINOS,26153.65,15015570.25
2017,9,CAFETERIAS,26047.46,14954630.24
2017,9,MULTIVITAMINICOS,25971.95,14911266.66
2017,9,SARDINAS,25017.44,14363400.00
2017,9,INTERNET SERVICE P,24915.34,14304739.00
2017,9,LAMPARAS,24677.78,14168260.77
2017,9,ESCUELAS OTRAS,24625.41,14138460.12
2017,9,TIENDAS AUDIO VIDE,24487.94,14059365.00
2017,9,LAVAPLATOS,24273.88,13936500.00
2017,9,SALONES DE BELLEZA,24237.60,13915608.09
2017,9,ORGANIZADOR EVENTO,23963.12,13757846.92
2017,9,MINISUPERMERCADOS,23579.64,13538102.40
2017,9,RECURSOS HUM INGLE,23488.48,13485586.59
2017,9,TV LED,23390.00,13428900.67
2017,9,CEREALES INFANTILE,22784.99,13081500.00
2017,9,TRANSPORTES,22583.13,12965733.05
2017,9,TEXTIL,22370.69,12843405.93
2017,9,CERAMICA,22059.12,12665417.09
2017,9,ESCUELAS DEPORTIVA,21980.25,12619832.62
2017,9,GASOLINERAS,21947.27,12600497.29
2017,9,DESODORANTES FAMIL,21935.84,12594000.00
2017,9,CHAMPU NINOS,21779.95,12504500.00
2017,9,YOGURT,21760.37,12493280.95
2017,9,AUTOS UTILITARIOS,21088.07,12107402.69
2017,9,PROD LACTEOS OTROS,21053.02,12087204.16
2017,9,DETERGENTES,20764.18,11921380.59
2017,9,BOUTIQUE CABALLERO,20210.74,11603592.94
2017,9,HOTEL CIUDAD EXTRA,20201.04,11598023.46
2017,9,PERROS OTROS,20157.36,11572984.00
2017,9,JABON DE BANO,19637.65,11274666.70
2017,9,PASTELERIAS,19117.84,10976020.05
2017,9,ESCUELAS TECNICAS,18925.28,10865637.60
2017,9,CENTROS COM. OTROS,18741.46,10760279.39
2017,9,REST TIPO AMERICAN,18249.25,10477441.93
2017,9,BOMBILLOS,18248.85,10477210.18
2017,9,PISOS,18132.39,10410472.86
2017,9,DENTIFRICOS,17713.76,10170000.00
2017,9,PICK UP,17645.74,10130942.50
2017,9,BISUTERIA,17575.86,10090666.76
2017,9,UNIVERSIDAD EXTRAN,17510.00,10053016.30
2017,9,CONFITES,17132.21,9835454.20
2017,9,LIBRERIAS,16959.10,9736334.21
2017,9,COURIER,16353.38,9388725.37
2017,9,ANTIHISTAMINICOS,16313.90,9366408.37
2017,9,AGUA SABORIZADA,16254.21,9331997.05
2017,9,MULTIFUNCIONALES,16220.00,9312388.60
2017,9,CEPILLOS DE DIENTE,16093.90,9240000.00
2017,9,INDUSTRIA METALICA,15922.72,9141792.00
2017,9,KETCHUP,15846.61,9098060.88
2017,9,FRIJOLES EN GRANO,15638.95,8978891.67
2017,9,AUTOS SUPER LUJO,15154.81,8700832.50
2017,9,MOTELES,15070.51,8652500.00
2017,9,TIENDAS DELICATESS,15060.59,8646737.35
2017,9,COSMETICOS (GRAL),15009.49,8617396.49
2017,9,MUEBLES DE OFICINA,14977.65,8599119.90
2017,9,COLEGIOS DE PROFES,14838.99,8519396.78
2017,9,TURISMO,14833.85,8516565.05
2017,9,PARASICOLOGIA,14605.73,8385489.16
2017,9,LLANTAS,14291.50,8205000.00
2017,9,TIENDAS INSTR MUSI,14124.67,8109411.88
2017,9,TIENDAS DE COMPUTO,14101.63,8096583.36
2017,9,AGROQUIMICOS,14063.56,8074686.83
2017,9,REST MARISCOS,14059.06,8071752.09
2017,9,PAYASOS,13973.45,8022682.41
2017,9,NIGHT CLUB,13939.07,8002842.37
2017,9,AGRICOLA GANADERO,13929.48,7997396.52
2017,9,FERTILIZANTES,13862.54,7959129.60
2017,9,CARNES,13834.12,7942559.97
2017,9,CLUBES,13748.83,7893646.46
2017,9,ACCESORIOS IMPRESO,13685.00,7856969.05
2017,9,PANALES NINOS,13593.99,7804702.79
2017,9,PAQUETERIA,13545.89,7776770.11
2017,9,HERRAMIENTAS,13426.96,7708792.06
2017,9,CONTRA IMPOTENCIA,13383.41,7683999.67
2017,9,CASAS DE EMPENO,13086.44,7513185.54
2017,9,TORTILLAS,12865.79,7386942.06
2017,9,PROFESIONALES,12862.51,7384729.38
2017,9,ESCUELAS MUJERES,12740.45,7314612.60
2017,9,TARJETAS DEB AFILI,12698.62,7290666.52
2017,9,ELECTRODOMESTICOS,12413.76,7127141.53
2017,9,CAFE INSTANTANEO,12232.76,7023539.87
2017,9,ZAPATOS OTROS,12030.19,6906948.50
2017,9,JEANS,11979.29,6877657.00
2017,9,LICUADORAS,11815.90,6784065.00
2017,9,FOTOGRAFOS,11496.29,6600000.29
2017,9,UNGUENTOS,11446.02,6571500.00
2017,9,AUTOLAVADO,11408.79,6550000.00
2017,9,ROPA USADA,11375.05,6531184.50
2017,9,TURISMO EXT,11056.25,6347724.79
2017,9,MADERAS,10929.67,6275205.02
2017,9,PAPAS TOSTADAS,10918.80,6268666.69
2017,9,FLORISTERIAS,10867.68,6239437.00
2017,9,HIGIENE PERSONAL,10750.19,6172007.99
2017,9,HUEVOS,10593.78,6082157.09
2017,9,DECORACION,10592.48,6081457.54
2017,9,LABORATORIOS CLINI,10512.80,6036014.80
2017,9,ZAPATOS FEMENINOS,10501.17,6029029.94
