Ano,FECHA,MES,AGENCIA,numero,ordencomp,dcliente,pproducto,tipo_medio,dmedio,bruto,INV,Grupo de Medios,INV.Dolar,,,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18
2016,oct-16,10,LA TRES,INSTINSTL3EXT1410,81841,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,521.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA8,81728,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,CHARLEMOS,"700,000","700,000",COLUMBIA CHARLEMOS,1250.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA9,81732,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"3,081,878","3,081,878",GALLILLEO AGENCIA DIGITAL S.A.,5506.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA9,81730,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"4,368,487","4,980,075",GALLILLEO AGENCIA DIGITAL S.A.,8897.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA23,81828,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"558,630","558,630",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,998.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA11,81692,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"2,408,000","2,408,000",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,4302.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA11,81691,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"3,651,200","3,651,200",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,6523.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA8,81729,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,RADIO SN CARLOS,"700,000","700,000",DIFUSORA RASACA S.A.,1250.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA10,81736,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,REVISTA,SUMMA (*) / EDITORIAL SAN JOSE,"1,117,260","1,262,504",EDITORIAL SAN JOSE S.A.,2255.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA4,81844,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"2,325,000","2,650,500",TELEVISORA DE COSTA RICA S.A.,4735.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA5,81735,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"6,971,100","7,928,852",TELEVISORA DE COSTA RICA S.A.,14165.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA7,81727,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV 36 PEREZ ZELEDON,"1,260,000","1,423,800",TV 36 PEREZ ZELEDON,2543.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA5,81733,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV11. REPRETEL,"671,500","765,510",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,1367.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA6,81819,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"4,380,000","4,978,600",SISTEMA NACIONAL DE RADIO Y TV S.A.,8894.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA5,81734,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV6. REPRETEL,"2,929,100","3,335,604",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,5959.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA4,81849,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV6. REPRETEL,"3,652,800","4,164,192",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,7439.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA22,81826,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4823.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,LA TRES,INSTSEGUL3SOA9,81731,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"2,011,068","2,292,618",GRUPO NACION GN S.A.,4095.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-133-16,34604,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","8,509,248","8,509,248","AERIS HOLDING COSTA RICA, S.A.",15202.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-125-16,34570,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,ANDRES QUINTANA & CIA S.A. (RADIO 94.7),"1,400,000","1,400,000",ANDRES QUINTANA & CIA S.A.,2501.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-130-16,34600,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,CAMARA  COSTARRICENSE  DE CONSTRUCCION,"55,000","62,150",CAMARA  COSTARRICENSE  DE CONSTRUCCION,111.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-125-16,34574,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,CARLOS A. JIMENEZ GUILLEN - JUZGUE USTED,"780,000","780,000",CARLOS A. JIMENEZ GUILLEN - JUZGUE USTED,1393.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-125-16,34572,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,"CENTRAL DE RADIOS CDR, S.A (R.MONUMENTAL","1,800,000","1,800,000",CENTRAL DE RADIOS S.A.,3215.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-126-16,34575,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,ENCUENTRO DEPORTIVO - RADIO COLUMBIA,"1,200,000","1,200,000",ENCUENTRO DEPORTIVO - RADIO COLUMBIA,2143.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-127-16,34576,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,ENCUENTRO DEPORTIVO - RADIO COLUMBIA,"1,200,000","1,200,000",ENCUENTRO DEPORTIVO - RADIO COLUMBIA,2143.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-137-16,34615,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,521.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-118-16,34316,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"768,553","876,150",SOCIEDAD PERIODISTICA EXTRA LTDA,1565.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-132-16,34603,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,7235.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-121-16,34412,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"257,539","257,539",GALLILLEO AGENCIA DIGITAL S.A.,460.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-119-16,34409,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,502,889","1,502,889",GALLILLEO AGENCIA DIGITAL S.A.,2685.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-122-16,34464,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"3,633,473","3,633,473",GALLILLEO AGENCIA DIGITAL S.A.,6491.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-124-16,34434,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GIGANTOGRAFIAS,"613,242","613,242",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1095.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-123-16,34432,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"4,246,380","4,246,380",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,7586.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-125-16,34571,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,RADIO IQ / 93.9,"950,000","950,000",GRUPO RADIOFONICO OMEGA S.A.,1697.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-129-16,34586,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,REVISTA ACTUALIDAD EDUCATIVA,"420,354","475,000",EDITORIAL ACTUALIDAD LTDA,848.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-131-16,34602,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,SERVICIOS AEROPORTUARIOS VIP SA,"110,400","110,400",SERVICIOS AEROPORTUARIOS VIP SA,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-125-16,34573,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4823.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,oct-16,10,OGILVY,INS INSIME-120-16,34410,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"1,281,168","1,460,532",GRUPO NACION GN S.A.,2609.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTPR15NOV,35215,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,464.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTVALLAS11,34816,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,EXTERIORES,COLOR VISION,"6,160,000","6,160,000",COLOR VISION S.A.,10986.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTTROQ11,34927,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,EXTERIORES,COLOR VISION,"3,024,000","3,024,000",COLOR VISION S.A.,5393.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTPUBLITA11,34811,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,EXTERIORES,GIGANTOGRAFIAS,"6,182,400","6,182,400",VALLAS Y GIGANTOGRAFIAS DE CR S.A,11026.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTPUBLITA11,34812,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,EXTERIORES,GIGANTOGRAFIAS,"615,440","615,440",VALLAS Y GIGANTOGRAFIAS DE CR S.A,1097.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTPANTA11,34817,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"3,948,000","3,948,000",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,7041.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWTELET11,34801,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"2,063,040","2,351,866",GALLILLEO AGENCIA DIGITAL S.A.,4194.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWCRHOY11,34802,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"4,872,000","5,554,080",GALLILLEO AGENCIA DIGITAL S.A.,9905.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTPROG11,34805,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"6,257,440","6,257,440",GALLILLEO AGENCIA DIGITAL S.A.,11160.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTFB11,34806,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,120,000","1,120,000",GALLILLEO AGENCIA DIGITAL S.A.,1997.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWAZE11,34807,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"4,381,720","4,381,720",GALLILLEO AGENCIA DIGITAL S.A.,7815.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTGOOGLE11,34810,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"336,000","336,000",GALLILLEO AGENCIA DIGITAL S.A.,599.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWNACNAT11,34796,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"1,960,000","2,234,400",GRUPO NACION GN S.A.,3985.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWNACSKI11,34799,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"728,000","829,920",GRUPO NACION GN S.A.,1480.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTWNACAU11,34800,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"1,299,200","1,481,088",GRUPO NACION GN S.A.,2641.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35000,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,OSCAR MANTILLA SOLORZANO -CAUSA Y EFECTO,"437,500","437,500",OSCAR MANTILLA SOLORZANO,780.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRDCENT11,35264,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,GRUPO CENTRO,"262,500","262,500",GRUPO CENTRO,468.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35001,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,DEPORTES UNIDOS S.A.,"1,500,000","1,500,000",DEPORTES UNIDOS S.A,2675.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35002,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,CENTRAL DE RADIOS CDR S.A. (DISNEY 101.1,"2,000,000","2,000,000",CENTRAL DE RADIOS S.A.,3567.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35003,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,"CENTRAL DE RADIOS CDR, S.A. (EXA )","2,000,000","2,000,000",CENTRAL DE RADIOS S.A.,3567.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35004,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,RADIO IQ / 93.9,"2,000,000","2,000,000",GRUPO RADIOFONICO OMEGA S.A.,3567.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35005,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,CADENA MUSICAL S.A. (RADIO MUSICAL),"1,500,000","1,500,000",CADENA MUSICAL S.A.,2675.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35006,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,GRUPO RADIOFONICO S.A (RADIO OMEGA),"2,500,000","2,500,000",GRUPO RADIOFONICO OMEGA S.A.,4458.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35007,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,RADIO RUMBO LIMITADA,"1,500,000","1,500,000",RADIO RUMBO LTDA,2675.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35008,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,"CENTRAL DE RADIOS CDR,S.A (Z FM)","1,500,000","1,500,000",CENTRAL DE RADIOS S.A.,2675.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTRADNOV,35009,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4815.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTREVVIAJNO,34115,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,REVISTA,VIAJES,"921,740","921,740",VIAJES,1643.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,JBQ,INSTINSTZONATEC11,34986,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,ASESORIAS E INVERSIONES LOS AMIGOS S.A.,"2,000,000","2,260,000",ASESORIAS E INVERSIONES LOS AMIGOS S.A.,4030.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTINSTL3EXT1011,81922,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,520.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA21,81779,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,PRENSA,GRUPO NACION GN S.A. (NACION ).,"2,952,000","3,335,760",GRUPO NACION GN S.A.,5949.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA16,81876,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"3,651,200","3,651,200",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,6512.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA16,81877,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"2,408,000","2,408,000",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,4294.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA14,81856,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"3,055,204","3,055,204",GALLILLEO AGENCIA DIGITAL S.A.,5449.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA14,81858,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"2,309,768","2,633,136",GALLILLEO AGENCIA DIGITAL S.A.,4696.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA25,81859,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"1,270,590","1,270,590",GALLILLEO AGENCIA DIGITAL S.A.,2266.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA14,81857,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"2,011,896","2,293,561",GRUPO NACION GN S.A.,4090.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81864,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,GRUPO NACION GN S.A.(BESAME),"2,450,000","2,450,000",GRUPO NACION GN S.A.,4369.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81865,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,DIFUSORA RADIOFONICA LIMONENSE (R.CASINO,"350,000","350,000",DIFUSORA RADIOFONICA LIMONENSE S.A.,624.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81866,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,COLUMBIA / 98.7 FM / 760 AM,"3,000,000","3,000,000",GRUPO COLUMBIA,5350.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81867,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,VILMA IBARRA (HABLANDO CLARO),"1,742,000","1,742,000",VILMA IBARRA (HABLANDO CLARO),3106.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81868,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,RADIO IQ / 93.9,"2,500,000","2,500,000",GRUPO RADIOFONICO OMEGA S.A.,4458.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81869,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,"CENTRAL DE RADIOS CDR, S.A (R.MONUMENTAL","2,300,000","2,323,000",CENTRAL DE RADIOS S.A.,4143.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81875,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,"CENTRAL DE RADIOS CDR, S.A (R.MONUMENTAL","2,200,000","2,200,000",CENTRAL DE RADIOS S.A.,3923.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81870,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,CADENA MUSICAL S.A. (RADIO MUSICAL),"1,800,000","1,800,000",CADENA MUSICAL S.A.,3210.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81871,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,GRUPO RADIOFONICO S.A (RADIO OMEGA),"4,000,000","4,000,000",GRUPO RADIOFONICO OMEGA S.A.,7134.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81872,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,RADIO VICTORIA,"350,000","350,000",RADIO VICTORIA,624.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nov-16,11,LA TRES,INSTSEGUL3SOA13,81873,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,"CENTRAL DE RADIOS CDR,S.A (Z FM)","2,200,000","2,200,000",CENTRAL DE RADIOS S.A.,3923.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
